"id_discente";"ano";"periodo";"renda";"escola_ens_medio";"possui_bolsa_pesquisa";"possui_auxilio_alimentacao";"possui_auxilio_transporte";"possui_auxilio_residencia_moradia"
"88e2d88d43c03a2f88e26791b436bd35";"2017";"2";"2027";"Todo em escola publica ";"f";"t";"f";"f"
"c3c509c5260f5dbef188fdb566fd1160";"2017";"2";"2100";"Em escola Particular, com bolsa ";"f";"f";"f";"f"
"9175bc9f7cd0a4f1f427291f9d185a73";"2017";"2";"2700";"Todo em escola publica ";"f";"t";"f";"f"
"cceeb6d7d5db32c80dedf9b6a79eacb6";"2017";"2";"1800";"Todo em escola publica ";"f";"f";"f";"f"
"fd4b8c2ab99d50edff76192c4bbd17b7";"2017";"2";"880";"Todo em escola particular ";"f";"t";"f";"f"
"6140dc11019c96d418526ffa55c94a7c";"2017";"2";"905";"Todo em escola publica ";"f";"f";"f";"f"
"e67ff8ec7dbdbb5dda078276c0c0e1cc";"2017";"2";"2000";"Todo em escola publica ";"f";"f";"f";"f"
"f37cea1c1fec4e53ac9838beec6730de";"2017";"2";"880";"Parte em escola pública parte em escola particular ";"f";"t";"f";"t"
"53abb599dba7d2e594cef00c8ad556a6";"2017";"2";"880";"Todo em escola particular ";"f";"t";"f";"t"
"2b8e3a14b6bb0bc2baee311caf687eea";"2017";"2";"1216";"Todo em escola publica ";"f";"t";"f";"t"
"0ba397be0666375f597d62528fe2508f";"2017";"2";"1800";"Todo em escola particular ";"f";"f";"f";"f"
"9b2ae55d16edccdd973252bf41bf2fa7";"2017";"2";"1500";"Outro tipo de escola ";"f";"t";"f";"f"
"1abca0cbb3a3abc2b139888698d2a03f";"2017";"2";"2322";"Todo em escola particular ";"f";"t";"f";"t"
"972c39cce0a68cc598560e8d54d18403";"2017";"2";"1350";"Todo em escola publica ";"f";"f";"f";"f"
"f28e4987187884bf9189f60aed0baf19";"2017";"2";"2900";"Todo em escola publica ";"f";"f";"f";"f"
"3858fc8206896d5adc8722a58c599471";"2017";"2";"8000";"Todo em escola particular ";"f";"f";"f";"f"
"87533e43429638f936454649ccedf30f";"2017";"2";"1000";"Todo em escola publica ";"f";"t";"f";"f"
"65d3806b91048bd1ed991e6ab0654590";"2017";"2";"1200";"Todo em escola publica ";"f";"t";"f";"t"
"222be2ec60e2484a466246d69a47ac7f";"2017";"2";"3000";"Todo em escola publica ";"f";"f";"f";"f"
"eac4a2ad43aaa9423b5c1a048c9dbca2";"2017";"2";"880";"Todo em escola publica ";"f";"f";"f";"f"
"986f87dced696412f1ccde408217a0cf";"2017";"2";"1000";"Todo em escola publica ";"f";"t";"f";"t"
"7e756435ae1fcdc954dec1eb697444c6";"2017";"2";"1900";"Todo em escola publica ";"f";"t";"f";"t"
"4c9889949639a20688a7962e9a5e808e";"2017";"2";"1444";"Todo em escola publica ";"f";"f";"f";"f"
"1247814b996e5679bba900630cfe569f";"2017";"2";"3379";"Todo em escola publica ";"f";"f";"f";"f"
"3e37eea24f35a27f3ba30443fa7cc632";"2017";"2";"700";"Todo em escola publica ";"f";"t";"f";"f"
"af20cb52f65658d0eb3d2fb258d5022d";"2017";"2";"8516";"Todo em escola publica ";"f";"t";"f";"f"
"016598b719e49eea151feca20cc3923b";"2017";"2";"2500";"Todo em escola particular ";"f";"t";"f";"f"
"9fde387831d4d157f00ef588bbb2214e";"2017";"2";"440";"Todo em escola publica ";"f";"t";"f";"t"
"7be3a05fcc4ef784f940e176f681ad26";"2017";"2";"1620";"Todo em escola publica ";"f";"t";"f";"t"
"3247536bc446d0a6a817ed51feb55610";"2017";"2";"1500";"Todo em escola publica ";"f";"t";"f";"f"
"5fa37969939f86cb8aeaac9d0f7d0399";"2017";"2";"280000";"Todo em escola publica ";"f";"t";"f";"f"
"b88901003cb9ecb2707e1fcfcf687c1b";"2017";"2";"700";"Todo em escola publica ";"f";"t";"f";"t"
"7e48a7e3e468781737d958c18b78576d";"2017";"2";"1448";"Todo em escola publica ";"f";"t";"f";"f"
"ebd5fdd4d5531f510d06f157d55902b0";"2017";"2";"0";"Todo em escola publica ";"f";"t";"f";"t"
"c6b15cb15ef70d52e7a8ca20f1cb6f82";"2017";"2";"1200";"Todo em escola publica ";"f";"t";"f";"f"
"6fb1afdbcf4c1510ea5dc6c7a0b71924";"2017";"2";"1062";"Parte em escola pública parte em escola particular ";"f";"f";"f";"f"
"e9ce2c8a274e54303653e1de9e2efc3e";"2017";"2";"1840";"Todo em escola particular ";"f";"t";"f";"f"
"c447f1196e5b5db87bc7fcbecf8d5cdf";"2017";"2";"4700";"Todo em escola particular ";"f";"f";"f";"f"
"09925f78c1b026b97f33ad1e116c2b8a";"2017";"2";"4617";"Todo em escola publica ";"f";"t";"f";"f"
"6c0b198c6f5448d08d496d01af4f77ac";"2017";"2";"3489";"Todo em escola publica ";"f";"t";"f";"t"
"422de0035a2280ef16a6c199d09ed5f0";"2017";"2";"1220";"Todo em escola publica ";"f";"t";"f";"t"
"0f7090550997901015d761106009ee5e";"2017";"2";"3000";"Todo em escola particular ";"f";"f";"f";"f"
"55f38e213f05dd31d0ba6b70da3be0c2";"2017";"2";"937";"Todo em escola particular ";"f";"f";"f";"f"
"adaed0797c4d154cfd32135b96a4b94d";"2017";"2";"4000";"Todo em escola particular ";"f";"f";"f";"f"
"d4aa96b5ae5c3f45c05c364059d6e295";"2017";"2";"800";"Todo em escola publica ";"f";"f";"f";"f"
"2dbd123664b6a7870f0fd8e719dc4b49";"2017";"2";"937";"Todo em escola publica ";"f";"t";"f";"f"
"ee0a2c9123e45d2e9e670bc8d39da324";"2017";"2";"2000";"Todo em escola publica ";"f";"f";"f";"f"
"ecc084d825bc504e090314c489dd3bb0";"2017";"2";"937";"Outro tipo de escola ";"f";"t";"f";"f"
"afb20e3fd5cff39ee5a005a1d0ce4b5f";"2017";"2";"7000";"Todo em escola particular ";"f";"f";"f";"f"
"e181458dcb97d6c879068a9daae50e5d";"2017";"2";"937";"Todo em escola publica ";"f";"f";"f";"f"
"b91346c1bc0caf7546f6aa057fbc5c26";"2017";"2";"4728";"Todo em escola publica ";"f";"f";"f";"f"
"968844c6995d72f7f77046e3d8ce39cd";"2017";"2";"822";"Todo em escola publica ";"f";"t";"f";"f"
"e27449c819be980f62ccdcae7d5d4fb1";"2017";"2";"5000";"Todo em escola publica ";"f";"f";"f";"f"
"66b85653465e53ea25af5b5c0d2724b5";"2017";"2";"937";"Todo em escola publica ";"f";"t";"f";"f"
"f86ce665e396ae3771fdbda8dcf66420";"2017";"2";"668";"Todo em escola publica ";"f";"t";"f";"t"
"186aac2b269f61174c000d6c68c6b5e3";"2017";"2";"1800";"Todo em escola publica ";"f";"f";"f";"f"
"5fa7a2dea1d682eb0e125f1167b31306";"2017";"2";"937";"Todo em escola publica ";"f";"f";"f";"f"
"b3b764292a7adeb8ee619a150d09dc0d";"2017";"2";"1100";"Todo em escola publica ";"f";"t";"f";"t"
"f824f6751fc2c8167f5ca1ff6f3051de";"2017";"2";"2600";"Todo em escola publica ";"f";"f";"f";"f"
"80e4145c52c9a4560e7e3deebc9c3d4c";"2017";"2";"170";"Todo em escola publica ";"f";"t";"f";"t"
"3a469e8909cba11153f7a8608a9af8a9";"2017";"2";"1012";"Todo em escola publica ";"f";"f";"f";"f"
"c36e8b9e5fbe926f25e0d365fcedda06";"2017";"2";"2640";"Todo em escola publica ";"f";"t";"f";"f"
"1e42477cc4432506fcf14f53255657fa";"2017";"2";"8000";"Em escola Particular, com bolsa ";"f";"f";"f";"f"
"2f2e4acfd49b6c3953ca09ee96fecef1";"2017";"2";"880";"Todo em escola publica ";"f";"t";"f";"t"
"a9f2569e744480338c21b275cbad8c5c";"2017";"2";"4208";"Todo em escola publica ";"f";"f";"f";"f"
"54c2199f5039e1217e8e4164ddec68d3";"2017";"2";"1300";"Todo em escola particular ";"f";"f";"f";"f"
"f93324a33280785e2177a0c04ed35c88";"2017";"2";"937";"Todo em escola publica ";"f";"t";"f";"t"
"3289c6550fab2014a3d0bedd0fadcefe";"2017";"2";"900";"Todo em escola publica ";"f";"t";"f";"f"
"6222cd9877ed764cdb5ce2bca07d5c61";"2017";"2";"0";"Todo em escola publica ";"f";"t";"f";"t"
"bb48755a5f0a1fe313b5e023d38aa8bf";"2017";"2";"1500";"Todo em escola publica ";"f";"f";"f";"f"
"e52121ae9e6556a20ec028e263264ab7";"2017";"2";"600";"Todo em escola publica ";"f";"t";"f";"f"
"a5432645204634a529fd810c9731f141";"2017";"2";"1000";"Todo em escola publica ";"f";"t";"f";"t"
"e5315f08cccf026a7c611f6aa52c4d29";"2017";"2";"2800";"Outro tipo de escola ";"f";"f";"f";"f"
"3e527080fe2ca9d01c396a5197500179";"2017";"2";"840";"Todo em escola publica ";"f";"t";"f";"t"
"3b34d2fd291597e85a5b51c20dfe7f53";"2017";"2";"2060";"Em escola Particular, com bolsa ";"f";"f";"t";"f"
"741a766bd63e4c11bad9541b42dd5028";"2017";"2";"2300";"Todo em escola particular ";"t";"t";"f";"f"
"dd036cddaa4e1cdc6720e367e7270ac0";"2017";"2";"937";"Outro tipo de escola ";"f";"t";"f";"f"
"fe123783836852c7d4d09f1b2f811dea";"2017";"2";"937";"Todo em escola publica ";"f";"t";"f";"t"
"be86d71d95546831f12d2662b5a1a71e";"2017";"2";"1000";"Todo em escola publica ";"f";"t";"f";"f"
"62313017b4cf7ca4a9c56019c7021432";"2017";"2";"994";"Todo em escola publica ";"f";"t";"f";"f"
"7bbd53925819641896fef7d89b88810f";"2017";"2";"1464";"Todo em escola publica ";"f";"t";"f";"f"
"0b0127d8340db6d6548871a9e940cd11";"2017";"2";"2500";"Todo em escola publica ";"f";"t";"f";"t"
"3cce4c04536ee146d25047e60d1cb0be";"2017";"2";"0";"Outro tipo de escola ";"f";"f";"t";"f"
"41afae5cfecc5c0b3ad332b2712c099f";"2017";"2";"1250";"Todo em escola publica ";"f";"t";"f";"f"
"70d688e64d986bc11ef3fea4cceaca79";"2017";"2";"1700";"Todo em escola publica ";"f";"t";"f";"t"
"100dc6e57fd92d71c547b465ec389a80";"2017";"2";"4596.59";"Todo em escola particular ";"f";"t";"f";"t"
"4c6fbea5e6530bf21c505c4881a759ce";"2017";"2";"1100";"Em escola Particular, com bolsa ";"f";"t";"f";"t"
"f4ce9b720f35c1429bf63f9bb9be6dfd";"2017";"2";"7500";"Todo em escola particular ";"f";"f";"f";"f"
"0a73ab3a3e22f9ad886bf12050efd87f";"2017";"2";"1700";"Todo em escola publica ";"f";"t";"f";"f"
"e857ee5d7150e853c073ed9b24cd0cd0";"2017";"2";"2000";"Todo em escola publica ";"f";"f";"f";"f"
"bd15aceb1793de6386c8fe205f8c98de";"2017";"2";"0";"Todo em escola publica ";"f";"f";"f";"f"
"6ae86f1e16fe36135cf4d6d664f0a30f";"2017";"2";"1900";"Todo em escola particular ";"f";"f";"f";"f"
"4c8e23b1a32914115d77e786e9684b6c";"2017";"2";"9370";"Todo em escola particular ";"f";"f";"f";"f"
"b1dab370e3e8641d14234d08d82bee43";"2017";"2";"7000";"Em escola Particular, com bolsa ";"f";"f";"f";"f"
"f05e6247e618cdbdb2f092ba31528fc0";"2017";"2";"4000";"Todo em escola particular ";"f";"f";"f";"f"
"7bd1e9e45524492d7173279a084a7874";"2017";"2";"2300";"Parte em escola pública parte em escola particular ";"f";"t";"f";"f"
"c596a57b02f1abf9c51ac31ed1d45e01";"2017";"2";"7198";"Todo em escola publica ";"f";"f";"f";"f"
"f2cb12aa8dd5b13e508ad95f2e651b63";"2017";"2";"1090";"Todo em escola particular ";"f";"f";"f";"f"
"37b2e5bb28440e635c9abc6b4a38b143";"2017";"2";"1170";"Todo em escola publica ";"f";"f";"f";"f"
"ec7addb4a59b8ae991506a92f035ed94";"2017";"2";"1760";"Todo em escola publica ";"f";"f";"t";"f"
"44d0172e041c41346a349b330836ba35";"2017";"2";"1265";"Todo em escola publica ";"f";"t";"f";"f"
"e8ea9272ba2113a0736e78b6c179b17a";"2017";"2";"3000";"Todo em escola publica ";"f";"t";"f";"t"
"7f4a9c62c8cbc66cefc32d0f72b20977";"2017";"2";"1000";"Todo em escola publica ";"f";"t";"f";"f"
"fdac8bc7740988ec4c56d71c8d7e0449";"2017";"2";"12000";"Todo em escola particular ";"f";"f";"f";"f"
"d10ac2ae388daceb4478d2f5749a0d46";"2017";"2";"500";"Todo em escola publica ";"f";"t";"f";"t"
"8dfe542da4cd8895c6d77b5e72babaad";"2017";"2";"915";"Todo em escola publica ";"f";"t";"f";"f"
"dd54c59c7b6a2990a91fccf473cdb8c7";"2017";"2";"2177";"Todo em escola publica ";"f";"t";"f";"t"
"808909be57fddaebb71a76c564d2e9d4";"2017";"2";"937";"Em escola Particular, com bolsa ";"t";"f";"t";"f"
"30a17b3d6fee54267db2bb667359e5e4";"2017";"2";"1680";"Todo em escola publica ";"f";"t";"f";"t"
"e8b45c533366963754193a66e702a9f9";"2017";"2";"1874";"Todo em escola publica ";"f";"t";"f";"t"
"2a9fa33ecb228cb71196df8351afa470";"2017";"2";"1400";"Todo em escola particular ";"f";"t";"f";"t"
"d5a039b3675ee710a8186965dcd9e570";"2017";"2";"937";"Todo em escola publica ";"f";"t";"f";"f"
"b08a00ae9f20eca4fa22756d6b93b83d";"2017";"2";"880";"Todo em escola publica ";"f";"t";"f";"f"
"b3afef35378cc45659831338ad6e1c64";"2017";"2";"6000";"Todo em escola particular ";"f";"f";"f";"f"
"b3cea34c62860f4c09fffa1da96b9fec";"2017";"2";"937";"Todo em escola publica ";"f";"f";"f";"f"
"32651228472c24b46282f2c5f4f89c6d";"2017";"2";"1300";"Todo em escola publica ";"f";"f";"f";"f"
"c82e8c0896a9b59842a149201d0ac3d2";"2017";"2";"1000";"Todo em escola publica ";"f";"t";"f";"t"
"1b820cc8dc3c08ce557d7192173cc79c";"2017";"2";"1874";"Todo em escola publica ";"f";"f";"f";"f"
"05d899e54cbee2c4d014501159f0a844";"2017";"2";"93500";"Todo em escola publica ";"f";"f";"t";"f"
"93e7f7c651dbb3b3d06ec10db5c873e2";"2017";"2";"2342";"Todo em escola publica ";"f";"t";"f";"t"
"72171a3d92a55c38df8c10940a788c1d";"2017";"2";"3110";"Todo em escola particular ";"f";"f";"f";"f"
"cdd24f8f47a885e0970307ef666ecaf9";"2017";"2";"5000";"Em escola Particular, com bolsa ";"f";"f";"f";"f"
"d1e3516db2ad15d81795a9416c634c71";"2017";"2";"85";"Todo em escola publica ";"f";"f";"f";"f"
"372c8d008178a08c8df4bc3557d32d82";"2017";"2";"2500";"Todo em escola publica ";"f";"t";"f";"f"
"61b49c330f8ac0a64a6903ca154740f7";"2017";"2";"700";"Todo em escola publica ";"f";"f";"f";"f"
"bac82b7da23970613b2ca356b1a50154";"2017";"2";"1014";"Todo em escola publica ";"f";"f";"f";"f"
"28ccc0285b2bb71ad80ed7fac10ed136";"2017";"2";"1585";"Todo em escola publica ";"f";"t";"f";"t"
"ef2c742dbf00ee73ccce0b65066ba114";"2017";"2";"1855";"Todo em escola publica ";"f";"f";"f";"f"
"28a7e1d8f3c014e3c02af393ccd09f75";"2017";"2";"2083";"Todo em escola publica ";"f";"f";"f";"f"
"99391ac4a3ac9cabadc7ae364e42ccea";"2017";"2";"1829";"Todo em escola particular ";"f";"t";"f";"f"
"71b02de4b240d21bb0e72a43abdb5fe5";"2017";"2";"2800";"Em escola Particular, com bolsa ";"f";"f";"f";"f"
"b18e187c454a5df2a3b96a4886046c3a";"2017";"2";"1000";"Todo em escola publica ";"f";"t";"f";"t"
"3137cd8dc4fd18bddf587e415bf695f2";"2017";"2";"2811";"Todo em escola publica ";"f";"f";"f";"f"
"a16ed96ee765c2ec436358814f6bc646";"2017";"2";"1500";"Todo em escola publica ";"f";"t";"f";"t"
"fa9da8c5b034e2aa708684d04b23125f";"2017";"2";"850";"Todo em escola particular ";"f";"t";"f";"t"
"a4c6b6e7af46b629b978cbf6b5fb1630";"2017";"2";"1800";"Em escola Particular, com bolsa ";"f";"t";"f";"f"
"28f2518ecc226f398c6f5cec5f7b1b04";"2017";"2";"2137";"Todo em escola publica ";"f";"f";"f";"f"
"8cd5da4f0aa9f3452fcf4e05c54f6246";"2017";"2";"3000";"Todo em escola publica ";"f";"f";"f";"f"
"6d33f9b9c738290db41d0409ac3d6acf";"2017";"2";"930";"Todo em escola publica ";"f";"t";"f";"f"
"04be23700de72002874f3b29a8d2bcd9";"2017";"2";"937";"Todo em escola publica ";"f";"t";"f";"f"
"a0dcf5340fced95d7a672b541b41a4a3";"2017";"2";"2700";"Todo em escola particular ";"f";"f";"f";"f"
"4a50fa1c7b4c0da59feb4b4e427b2cca";"2017";"2";"1500";"Todo em escola particular ";"f";"f";"f";"f"
"c4681b7bc630b1b4c746caf2a32f4146";"2017";"2";"1874";"Em escola Particular, com bolsa ";"f";"t";"f";"f"
"098f293bbf6e5d8c1e1ee27c0cf7c9c9";"2017";"2";"2274";"Todo em escola publica ";"f";"t";"f";"f"
"285611c31975d96df6455c7a719f90ea";"2017";"2";"1448";"Todo em escola publica ";"f";"t";"f";"t"
"d9a66ab8ce3fa9cd50a14f9e8a3af065";"2017";"2";"1800";"Todo em escola publica ";"f";"f";"f";"f"
"f9050ce6ad26787023581e2cc346e703";"2017";"2";"8000";"Todo em escola particular ";"f";"f";"f";"f"
"3ec7ed971db58ebc95873e71bc82c211";"2017";"2";"2000";"Em escola Particular, com bolsa ";"f";"f";"f";"f"
"6f2c824cb1e7aaceec1dc8e384acc94b";"2017";"2";"1000";"Todo em escola publica ";"f";"t";"f";"t"
"168d38764db081e67f4bafc669144890";"2017";"2";"400";"Todo em escola publica ";"f";"t";"f";"f"
"22ddf35a4fd04e736a0510a936fd79b3";"2017";"2";"4000";"Todo em escola particular ";"f";"t";"f";"f"
"49c36da1a9b0432dd7c85f0201cd7c96";"2017";"2";"900";"Em escola Particular, com bolsa ";"f";"t";"f";"f"
"b72cf81bec980dacc1b61f58106f5942";"2017";"2";"1600";"Todo em escola publica ";"f";"t";"f";"f"
"dcdff56f61d5af32b07b89864d20055c";"2017";"2";"2000";"Todo em escola publica ";"f";"f";"f";"f"
"eb03b7aaf53513f08ecee1cbdfb5e41f";"2017";"2";"300";"Outro tipo de escola ";"f";"f";"t";"f"
"b0f86d842b61525819f34d4d9a1c5dd9";"2017";"2";"133017";"Todo em escola publica ";"f";"t";"f";"f"
"f18cd4831b75e1376eb57de79344db8d";"2017";"2";"2250";"Todo em escola publica ";"f";"f";"f";"f"
"0066626ef9da4ab642fd0c970010636e";"2017";"2";"8000";"Todo em escola particular ";"f";"f";"f";"f"
"6fcd954b83a34ed63a5d589a41ed26a5";"2017";"2";"1100";"Todo em escola publica ";"f";"t";"f";"t"
"ad0b0862348cf19e79ff20a0c510706a";"2017";"2";"2200";"Todo em escola publica ";"f";"f";"t";"f"
"3d29d0bd96984d842ebdb4eb894f3da7";"2017";"2";"2000";"Todo em escola publica ";"f";"t";"f";"f"
"1278f396f5d8a06ad1d7de2f5901b54a";"2017";"2";"2100";"Todo em escola publica ";"f";"t";"f";"f"
"eba9c22814643092a128a73bd43dfff2";"2017";"2";"1056";"Todo em escola publica ";"f";"t";"f";"f"
"a6e2a775e1c3d47d2131aea909635d05";"2017";"2";"0";"Todo em escola publica ";"f";"t";"f";"f"
"fc8f484c7f7b8cc0a89f8e9ed95a9d17";"2017";"2";"252";"Todo em escola publica ";"f";"t";"f";"t"
"b030449949b4bb3b93b4387a56050a8c";"2017";"2";"1200";"Todo em escola publica ";"f";"f";"f";"f"
"5973c9c494847cc1e4458859a64b3d6d";"2017";"2";"1200";"Todo em escola publica ";"f";"t";"f";"t"
"1b68269995edcd56efe5f16201f6ace0";"2017";"2";"276586";"Todo em escola publica ";"f";"f";"f";"f"
"e27e1ad79f4cca8ac182c7eff2ab3d73";"2017";"2";"937";"Todo em escola publica ";"f";"t";"f";"f"
"8aca3dc52421454a81cfb6c8c4a08bfc";"2017";"2";"937";"Todo em escola publica ";"f";"t";"f";"f"
"452f10e3518d48a454cfd773960ca43f";"2017";"2";"400";"Todo em escola publica ";"t";"f";"f";"f"
"efe2a59e5518b4fae610b89bad2e945d";"2017";"2";"134";"Parte em escola pública parte em escola particular ";"f";"t";"f";"t"
"27216800344e9c4b1c0a83009e839a08";"2017";"2";"2086";"Todo em escola publica ";"f";"t";"f";"f"
"6348fd62926b2f46f21b655f2b380186";"2017";"2";"2500";"Todo em escola particular ";"f";"f";"f";"f"
"7a6af2b38ad1877950e150f577ffc8ff";"2017";"2";"1500";"Todo em escola publica ";"f";"f";"f";"f"
"649808540fce8f527e75ebb4129e7e09";"2017";"2";"3904";"Em escola Particular, com bolsa ";"f";"f";"t";"f"
"6c7d98e4d8960f0f5dda6d0699dccc84";"2017";"2";"1300";"Todo em escola publica ";"f";"t";"f";"f"
"334a92a065955368bfaeeeaf70762a8a";"2017";"2";"6096";"Todo em escola publica ";"f";"f";"f";"f"
"52b78084f9f3a6271d4f343c911cb9be";"2017";"2";"2600";"Todo em escola publica ";"f";"t";"f";"t"
"60f2778692690aa34ba4a415ec244039";"2017";"2";"1000";"Todo em escola publica ";"f";"t";"f";"t"
"356fbc53b3ef7e1370361041b4c5b73f";"2017";"2";"937";"Todo em escola publica ";"f";"f";"f";"f"
"fba815da6d1f98caf19a26ae2786fa1e";"2017";"2";"2400";"Todo em escola publica ";"f";"f";"f";"f"
"c12e99efb9d815cdac9ce976d84d5a78";"2017";"2";"1119";"Todo em escola publica ";"f";"f";"f";"f"
"eccb24484be724780f0ef0453e1e556c";"2017";"2";"1200";"Todo em escola publica ";"f";"f";"f";"f"
"15a27a73194d20564cd40bf8f2b4297d";"2017";"2";"937";"Todo em escola publica ";"f";"f";"f";"f"
"924eac2edafc0f24215644c67a3cfe2a";"2017";"2";"1765";"Todo em escola publica ";"f";"f";"f";"f"
"70cba167062fd39cab450a947aa21606";"2017";"2";"1000";"Todo em escola publica ";"f";"f";"t";"f"
"137767915a0bbc791fd970b81fed37ec";"2017";"2";"2811";"Todo em escola particular ";"f";"f";"f";"f"
"6e34396623b1db93f2036a6cc4a70f51";"2017";"2";"5000";"Todo em escola publica ";"f";"f";"f";"f"
"378c2910dff7a3220169bca24bca4970";"2017";"2";"2100";"Todo em escola particular ";"f";"f";"f";"f"
"d8902fb4a98f4531f5a8c5b74c1af95c";"2017";"2";"9000";"Todo em escola particular ";"f";"f";"f";"f"
"7f1fef4b0096f42dd678b019daadac85";"2017";"2";"4100";"Todo em escola publica ";"f";"t";"f";"t"
"a84d1f9914a8a99dedac099afcc3ec0f";"2017";"2";"5500";"Todo em escola particular ";"f";"t";"f";"f"
"d0b2b2cb670416643685faf4cd2357ea";"2017";"2";"2700";"Todo em escola particular ";"f";"f";"f";"f"
"dc5e154ced6a102b36faa0ea001313ff";"2017";"2";"2201";"Todo em escola publica ";"f";"f";"f";"f"
"c6caf75b166b1ad1378fb45d8b439020";"2017";"2";"2400";"Todo em escola publica ";"f";"f";"f";"f"
"11498e650a59bc413431ad052ea3cbfb";"2017";"2";"1830";"Todo em escola publica ";"f";"t";"f";"t"
"031100f5efe084f3b411fd53e79ad640";"2017";"2";"1400";"Todo em escola particular ";"f";"t";"f";"f"
"33680a1f67af215313a88743d557ee73";"2017";"2";"1874";"Todo em escola publica ";"f";"t";"f";"t"
"9a3d5d3e00bb40dc1ab5a878f4079d2c";"2017";"2";"1024";"Em escola Particular, com bolsa ";"f";"f";"f";"f"
"d3c17d6754553efdf7c08120e34bc9b1";"2017";"2";"1300";"Todo em escola publica ";"f";"t";"f";"t"
"4d7dfcbed35cae80441f65c4376c7e19";"2017";"2";"1480";"Todo em escola publica ";"f";"f";"t";"f"
"ff84de358df30c421f2f3dde88b75836";"2017";"2";"2952";"Todo em escola publica ";"f";"t";"f";"t"
"dfe4dabf09e2579aee583887ae089a62";"2017";"2";"850";"Todo em escola publica ";"f";"f";"t";"f"
"52275ccb54165b3ff248cd5250f2a507";"2017";"2";"450000";"Todo em escola particular ";"f";"f";"f";"f"
"12266878fbce2f5fac8f1861673a7b70";"2017";"2";"20000";"Todo em escola particular ";"f";"f";"f";"f"
"dc6b48297b720bd18524c2d6bf271f22";"2017";"2";"900";"Todo em escola publica ";"f";"t";"f";"t"
