"id_discente";"ano";"periodo";"renda";"escola_ens_medio";"possui_bolsa_pesquisa";"possui_auxilio_alimentacao";"possui_auxilio_transporte";"possui_auxilio_residencia_moradia"
"65439df7aa3a0a8355659e9879f9766c";"2014";"2";"3000";"Todo em escola particular ";"f";"f";"f";"f"
"57b6e04bb9e517fccf36e881345f8fc4";"2014";"2";"1500";"Todo em escola publica ";"f";"f";"t";"f"
"d5e5efe05ecf7014b55a4928008832ea";"2014";"2";"820";"Parte em escola pública parte em escola particular ";"f";"t";"f";"f"
"ca6fddc608a57fa19945f2614bc66c7d";"2014";"2";"724";"Todo em escola publica ";"f";"f";"t";"f"
"2d9eb31fc2961785ecc47607ccf6b419";"2014";"2";"8000";"Todo em escola particular ";"f";"f";"f";"f"
"0f09261dcf2fa080911cb1d05835f1b8";"2014";"2";"800";"Todo em escola publica ";"f";"t";"f";"t"
"3ab57d0c5257b66bcd28a0b45066e6ba";"2014";"2";"3000";"Todo em escola publica ";"f";"t";"f";"f"
"67696210b784609987411f336e5a818f";"2014";"2";"2800";"Todo em escola publica ";"f";"f";"f";"f"
"18d33a653c74630d026c1640a7dd86de";"2014";"2";"1000";"Todo em escola publica ";"f";"f";"f";"f"
"c3b11de4f138cebdedf3ce9902cd5c11";"2014";"2";"2700";"Todo em escola particular ";"f";"f";"f";"f"
"c24fe298c0dd3d43431b023d5d1a9906";"2014";"2";"1252";"Todo em escola particular ";"f";"t";"f";"f"
"f02954052cd3f6a26b37b25c58df1016";"2014";"2";"801";"Todo em escola publica ";"f";"f";"f";"f"
"9618a1cb8d1d3a2d5ae6dd0e2937d970";"2014";"2";"2172";"Todo em escola publica ";"f";"t";"f";"f"
"77bc5265825c78bab529379ef77c23e0";"2014";"2";"2800";"Todo em escola particular ";"f";"f";"f";"f"
"e32a28887d7e1379940207628eaa17e4";"2014";"2";"1400";"Todo em escola publica ";"f";"f";"f";"f"
"0ec22f6f8ac4f0edc8f38a9e21157549";"2014";"2";"1448";"Parte em escola pública parte em escola particular ";"f";"f";"t";"f"
"b0d219740c8b39083fd10bb040f0eff8";"2014";"2";"800";"Todo em escola publica ";"f";"t";"f";"f"
"d011ad5c4fe1a05a59c7a10e24735aed";"2014";"2";"724";"Todo em escola publica ";"f";"f";"f";"f"
"0e056374f1be775f8d14e2c3bbec19fe";"2014";"2";"905";"Parte em escola pública parte em escola particular ";"f";"f";"f";"f"
"4a33d410a2d36f07a1fccb119ace7ed0";"2014";"2";"2000";"Todo em escola publica ";"f";"f";"f";"f"
"f0e84abf1a1b7b15d46b9399639adc77";"2014";"2";"14000";"Todo em escola particular ";"f";"f";"f";"f"
"adba069c6c09915199f571b222647e0b";"2014";"2";"4000";"Todo em escola particular ";"f";"f";"f";"f"
"15064546b2106af2114e43fa7ce6dbb8";"2014";"2";"724";"Todo em escola publica ";"t";"f";"f";"f"
"e5908b02db75ad7ac3df3f01ac196855";"2014";"2";"3850";"Todo em escola particular ";"f";"f";"f";"f"
"777f213931d3eb84554cc1706a84e1c1";"2014";"2";"4100";"Todo em escola publica ";"f";"f";"f";"f"
"f29e98a60ed9ecf3add5ae2ab0912b1f";"2014";"2";"5";"Todo em escola publica ";"f";"f";"f";"f"
"8841a848c2b4626379e9772e7ddd7c96";"2014";"2";"1600";"Todo em escola particular ";"f";"f";"f";"f"
"a1891484d30b338543ea31ad92d4e16d";"2014";"2";"1480";"Todo em escola publica ";"f";"t";"f";"t"
"791b35d40950107ea3018f3aa595ba17";"2014";"2";"724";"Em escola Particular, com bolsa ";"f";"t";"f";"t"
"80b082311de7187f551e734a3258db17";"2014";"2";"3011";"Todo em escola publica ";"f";"t";"f";"t"
"a600de3d17f6fdd1cda0905ef58ecc20";"2014";"2";"1057";"Todo em escola publica ";"f";"t";"f";"f"
"54c96f3072a237b152a5ef02124ac0c1";"2014";"2";"2235";"Todo em escola publica ";"f";"t";"f";"f"
"026c7afcd55d96415eb1d60d4f8da725";"2014";"2";"2500";"Todo em escola particular ";"f";"f";"f";"f"
"99083eafc23d2b564f5c886dd636aef8";"2014";"2";"4000";"Todo em escola particular ";"f";"f";"f";"f"
"d94cb3ca2ca8eb93b4c63d3c001329a6";"2014";"2";"1448";"Todo em escola publica ";"f";"t";"f";"t"
"3bd1985a8125253d03b918478ea03340";"2014";"2";"2920";"Todo em escola publica ";"f";"t";"f";"f"
"716f04e9a99cd045835ab4d323e5fc3a";"2014";"2";"1000";"Todo em escola publica ";"f";"f";"f";"f"
"d80a61943a75322a439d50562f11a6b7";"2014";"2";"120000";"Todo em escola publica ";"f";"f";"f";"f"
"7b49c41ab1a0396502273bf1e309ba3e";"2014";"2";"1650";"Todo em escola publica ";"f";"f";"f";"f"
"76bd3490dc7b4ab879fe9241dcbb1cc9";"2014";"2";"15000";"Todo em escola particular ";"f";"f";"f";"f"
"62fc310b440e72b275423d6c4a0d662c";"2014";"2";"950";"Todo em escola publica ";"f";"f";"t";"f"
"1368b80ab458af99870b4171bfbd9c3e";"2014";"2";"758";"Todo em escola publica ";"f";"t";"f";"f"
"51751ffc8f1f2c60aa5a29e082b1d8c7";"2014";"2";"1448";"Em escola Particular, com bolsa ";"f";"t";"f";"f"
"9cfacf11b91948412f9659ccaf46b49c";"2014";"2";"5";"Parte em escola pública parte em escola particular ";"f";"f";"f";"f"
"6073d3585c488e0c3d6868e61fe68d31";"2014";"2";"250";"Todo em escola publica ";"f";"t";"f";"f"
"ffeabb9a78c5fee597393793227b191b";"2014";"2";"724";"Parte em escola pública parte em escola particular ";"f";"t";"f";"f"
"3505232ded35c4e7981c79b166bb36fa";"2014";"2";"450";"Todo em escola publica ";"f";"t";"f";"t"
"23208b48a98735707faef0c19e6ca8aa";"2014";"2";"500";"Todo em escola publica ";"f";"t";"f";"f"
"6dc70903714548eff271bbac996dea0b";"2014";"2";"724";"Todo em escola publica ";"f";"t";"f";"t"
"8c798396522341edd862b610e3857c6e";"2014";"2";"724";"Todo em escola publica ";"f";"f";"f";"f"
"d61a113991344d5cb81fa9ceb7220624";"2014";"2";"1448";"Todo em escola publica ";"f";"t";"f";"t"
"90bf8ad8f637e05907e02ce6f9d86487";"2014";"2";"1500";"Todo em escola publica ";"f";"f";"f";"f"
"190f2ac23eebef8d7d66da1d63ec217d";"2014";"2";"1500";"Todo em escola publica ";"f";"f";"f";"f"
"ab507ee4c358e3509a52dc4aa6f273af";"2014";"2";"5729";"Todo em escola particular ";"f";"f";"f";"f"
"0a000bc6145aca383f42ba86103e0f92";"2014";"2";"1500";"Todo em escola particular ";"f";"f";"f";"f"
"0630fa728c160909e2f1301b77734eff";"2014";"2";"729";"Todo em escola publica ";"f";"f";"f";"f"
"3ce24de128c08780b76b5cdd47de4964";"2014";"2";"900";"Todo em escola publica ";"t";"t";"f";"f"
"95397986caef3c524ac637b8d0f6b73e";"2014";"2";"1000";"Todo em escola publica ";"f";"f";"f";"f"
"babf5c16ec1f15ffb85808683befa27b";"2014";"2";"2800";"Todo em escola particular ";"f";"f";"f";"f"
"7f0e09c2b7c1ecad7bd73c2795e8d30e";"2014";"2";"3000";"Todo em escola particular ";"f";"f";"f";"f"
"880b48289c20643d5e9b0d7027e10dbc";"2014";"2";"1600";"Todo em escola publica ";"f";"t";"f";"f"
"ff538c805e4b5c0f19935a7e85abbe34";"2014";"2";"1400";"Todo em escola publica ";"f";"t";"f";"f"
"bf5c706b401c757dfa8ec71fc22c1b2b";"2014";"2";"3000";"Todo em escola particular ";"f";"f";"f";"f"
"9fb7642ac7fb58b28e6bcc6e98a4ef5e";"2014";"2";"4500";"Todo em escola particular ";"t";"f";"f";"f"
"1cc0c131d682c2481c6c5f365efbe942";"2014";"2";"724";"Todo em escola publica ";"f";"t";"f";"f"
"ea30e60f67653a283cfc910ad1102021";"2014";"2";"325";"Todo em escola publica ";"f";"f";"f";"f"
"609d64e028f4ce67f66a13da7c50ad17";"2014";"2";"3000";"Todo em escola particular ";"f";"t";"f";"f"
"9668aff03b7e53e4f76d16b51bbbd962";"2014";"2";"2800";"Em escola Particular, com bolsa ";"f";"f";"f";"f"
"3ab988e09a59bcf8030f678db0528109";"2014";"2";"724";"Todo em escola publica ";"f";"t";"f";"t"
"83ec7e6c1143086e9144fa1dbf3dc8af";"2014";"2";"724";"Todo em escola publica ";"f";"f";"f";"f"
"3d015f6f727775ba2147733629a7529d";"2014";"2";"3000";"Outro tipo de escola ";"f";"f";"f";"f"
"5c0c608c2c072360390845c0c897178b";"2014";"2";"724";"Todo em escola publica ";"f";"t";"f";"f"
"16a19d3d999c804541fa2f46daffee8b";"2014";"2";"672";"Todo em escola publica ";"f";"t";"f";"t"
"7e48a7e3e468781737d958c18b78576d";"2014";"2";"1448";"Todo em escola publica ";"f";"f";"t";"f"
"ef6b7fbd728fa36203801e369c553ad0";"2014";"2";"1200";"Todo em escola publica ";"f";"f";"t";"f"
"6e539bc0c795aff1dfdd3b6ad5fa21db";"2014";"2";"1000";"Todo em escola publica ";"f";"t";"f";"t"
"ae94aa5757bd1bbd21e4147f875dfb82";"2014";"2";"1600";"Todo em escola publica ";"f";"t";"f";"f"
"593f52d925500d529f582bffe203358d";"2014";"2";"1000";"Todo em escola publica ";"f";"t";"f";"f"
"fee1542e20d7d3d5ff7a4c9af64b4fc0";"2014";"2";"32713100";"Todo em escola particular ";"t";"f";"f";"f"
"20941b7c33512e30f1b77f154f7f2617";"2014";"2";"137800";"Em escola Particular, com bolsa ";"f";"t";"f";"t"
"c2e2e3a875b52a9cedb2e6ab6b133f33";"2014";"2";"1448";"Em escola Particular, com bolsa ";"f";"f";"f";"f"
"3a65d47707309d7ac9413d8822636157";"2014";"2";"800";"Todo em escola publica ";"f";"t";"f";"t"
"2012d834b094a3fb6a50c2782c856f2d";"2014";"2";"5200";"Todo em escola particular ";"f";"f";"f";"f"
"0e561bd26747c12e242b499b092da011";"2014";"2";"77";"Todo em escola publica ";"f";"f";"t";"f"
"f7b7cf767686355d10867175b9070932";"2014";"2";"200";"Todo em escola publica ";"f";"f";"t";"f"
"b54762b77ad4faedae9b71c38acf92dd";"2014";"2";"800";"Todo em escola publica ";"f";"t";"f";"f"
"b35c1e011259a03888111afd40671b67";"2014";"2";"106000";"Todo em escola publica ";"f";"f";"f";"f"
"1b6518cd038ab440386179c665206e7f";"2014";"2";"1760";"Todo em escola publica ";"f";"f";"t";"f"
"0b0c848dc9b8893a281a9e0e98bc959c";"2014";"2";"960";"Todo em escola publica ";"f";"f";"t";"f"
"993cd0eb87722dc4160f2f39d91ee7f8";"2014";"2";"1000";"Todo em escola publica ";"f";"t";"f";"t"
"fbbddc7b39caae65425a1bccf6c32ac8";"2014";"2";"3000";"Parte em escola pública parte em escola particular ";"f";"f";"f";"f"
"f268f4376bb34f29e0b6bdc7936479d9";"2014";"2";"800";"Todo em escola publica ";"f";"t";"f";"f"
"65ffcee70b410278a0c9e21480b76ca6";"2014";"2";"300";"Todo em escola publica ";"f";"f";"t";"f"
"1bd236eeb59cefe1db0f12b667b7c2ac";"2014";"2";"1600";"Todo em escola publica ";"f";"t";"f";"f"
"14c9a4c7295ea138f9bca7ea64c5311d";"2014";"2";"700";"Todo em escola publica ";"f";"t";"f";"f"
"cb6b08dd18ed566062894f010d1c3ac3";"2014";"2";"2000";"Todo em escola publica ";"f";"t";"f";"f"
"566d7168e4fc1e7eadaf373264f90baa";"2014";"2";"2200";"Todo em escola publica ";"f";"t";"f";"t"
"76a2dc0065c210321d7766cbde1c4bac";"2014";"2";"16000";"Todo em escola publica ";"f";"f";"f";"f"
"0c43bc6cf5e3462323cbcb0fd6e9642b";"2014";"2";"1000";"Todo em escola particular ";"f";"t";"f";"f"
"3ed4ee5f4c3b605397786011d3b26e75";"2014";"2";"1090";"Todo em escola publica ";"f";"t";"f";"f"
"d0a521a1a0bfb2522020300caff50742";"2014";"2";"2000";"Todo em escola particular ";"f";"f";"f";"f"
"a02e1073405632b44043e9d7672cb600";"2014";"2";"1700";"Todo em escola publica ";"f";"t";"f";"t"
"57db2cdc2064fd69172baadca93c76df";"2014";"2";"800";"Todo em escola publica ";"t";"t";"f";"t"
"ca7fa8ccc13286a7dbe6169e38b474fd";"2014";"2";"1000";"Todo em escola particular ";"f";"t";"f";"f"
"6f9159e3786ffc0c277084d071018cf3";"2014";"2";"4800";"Todo em escola particular ";"f";"f";"f";"f"
"801ae4843cb05f82337120a749a6c2e0";"2014";"2";"1300";"Todo em escola particular ";"f";"t";"f";"t"
"9f168862f570221bf059493da35ee66b";"2014";"2";"4056";"Todo em escola publica ";"f";"f";"f";"f"
"1fc9bb8b4e8f9a280190348b9ede7eca";"2014";"2";"315777";"Todo em escola particular ";"f";"f";"t";"f"
"488b40ccd9318c0b96ad2e0fce9bcd97";"2014";"2";"2400";"Em escola Particular, com bolsa ";"f";"f";"f";"f"
"300136d0ec3cfd9df526976acc96894b";"2014";"2";"1200";"Todo em escola publica ";"f";"t";"f";"f"
"7f7a186479013a65773be8440f7ca3c2";"2014";"2";"2000";"Todo em escola particular ";"f";"f";"f";"f"
"71469a6d9619f375bbd412503f9fe188";"2014";"2";"1448";"Em escola Particular, com bolsa ";"f";"t";"f";"t"
"454864696841a7623a6c9191b0c05659";"2014";"2";"120000";"Todo em escola publica ";"f";"f";"f";"f"
"6b66e79c33e47c7814d9631cdb13087b";"2014";"2";"1800";"Todo em escola particular ";"f";"f";"f";"f"
"f0f1db4fafadd1ed681bd0389f632624";"2014";"2";"1200";"Todo em escola publica ";"f";"f";"f";"f"
"deaedd20cf3287e35529f9fb7a2530bc";"2014";"2";"720";"Todo em escola publica ";"f";"t";"f";"f"
"364afdbda3e4d257afdb6fdfc99d3cc1";"2014";"2";"80000";"Todo em escola publica ";"f";"f";"t";"f"
"1eefe87b67dceddc96eb45f9e89a087c";"2014";"2";"960";"Todo em escola particular ";"f";"f";"f";"f"
"ee1dd9c1101b6a3d8f7568c5f4f57cdc";"2014";"2";"1000";"Parte em escola pública parte em escola particular ";"f";"f";"f";"f"
"c1c5ef50fbd1d203c5e93f96ec4c0586";"2014";"2";"2400";"Todo em escola particular ";"f";"f";"f";"f"
"40ec1f9420e705fb2536b54400c7a377";"2014";"2";"713";"Todo em escola publica ";"f";"t";"f";"f"
"1898f69cf8acb0395b5df60865021f2a";"2014";"2";"5000";"Todo em escola particular ";"f";"f";"f";"f"
"f404e5d3f03546f8b05ec65d3563c915";"2014";"2";"6000";"Todo em escola particular ";"f";"t";"f";"f"
"2817bf417a611cefb2f2e5b9e39f4e0b";"2014";"2";"2200";"Em escola Particular, com bolsa ";"f";"f";"f";"f"
"31aa24e6e1020bf1bb4e2d52d48f2348";"2014";"2";"1044";"Todo em escola publica ";"f";"f";"f";"f"
"8de8cf3aceaa4a4ea4f0c50b5739cd40";"2014";"2";"300000";"Todo em escola publica ";"f";"f";"f";"f"
"9df7cc3c333fa111eec0c06adb1fe58d";"2014";"2";"800";"Todo em escola publica ";"f";"t";"f";"t"
"03f4e30248ad5cd58df597d82c083c30";"2014";"2";"1300";"Todo em escola particular ";"f";"f";"f";"f"
"8b005435c491ef03d6779453a2f98e27";"2014";"2";"1200";"Todo em escola particular ";"f";"t";"f";"t"
"78e0e1b3391920f0a343d3d247f9dbc9";"2014";"2";"1605";"Em escola Particular, com bolsa ";"f";"t";"f";"t"
"fd4921759903b9703f6b59d532f40db3";"2014";"2";"765";"Outro tipo de escola ";"f";"t";"f";"t"
"ad46946e7a3ba18e1457b82eda0f65d7";"2014";"2";"700";"Todo em escola publica ";"f";"t";"f";"f"
"880e9f35faaddaa9b5368c2bb7be899c";"2014";"2";"724";"Todo em escola particular ";"f";"t";"f";"f"
"93c8f4b7b12ead204f513b66e5d5e20c";"2014";"2";"724";"Todo em escola publica ";"f";"f";"f";"f"
"87917a29566c00024631d1b61916a898";"2014";"2";"1500";"Em escola Particular, com bolsa ";"f";"f";"f";"f"
"7036e4baa5caa6000405a262324f4618";"2014";"2";"652";"Todo em escola publica ";"f";"t";"f";"f"
"2dc7f6de8ae4c77e3d17ed5c47ee3230";"2014";"2";"724";"Todo em escola publica ";"f";"f";"f";"f"
"b44c053eb0eef2af6ef3dc04f035bea4";"2014";"2";"6000";"Todo em escola particular ";"f";"f";"f";"f"
"98ea31fcc4e429eb879869a68b73f46a";"2014";"2";"924";"Todo em escola publica ";"f";"t";"f";"f"
"43df533d47f762cb7cf7bdc6fa35fd11";"2014";"2";"3500";"Todo em escola particular ";"f";"f";"f";"f"
"bc71039803bd88ac74da3bf235a9b4a2";"2014";"2";"2100";"Todo em escola particular ";"f";"t";"f";"f"
"31fbcc90c681bb42308746cfaa5461b4";"2014";"2";"2500";"Todo em escola particular ";"t";"f";"f";"f"
"f5d07b69478fa8b0e88a1102defd5dac";"2014";"2";"1200";"Todo em escola particular ";"f";"t";"f";"f"
"0955794422be6466251c26baec049a77";"2014";"2";"724";"Todo em escola publica ";"f";"t";"f";"f"
"3fa2c5ca0db544fbaffbea6e4483dcd5";"2014";"2";"2";"Todo em escola publica ";"f";"t";"f";"f"
"385073ce1066b6209607eb1e3e58685e";"2014";"2";"1500";"Todo em escola publica ";"f";"t";"f";"f"
"fd93b03077ebd0182d5aaa208856c16c";"2014";"2";"5000";"Todo em escola publica ";"f";"f";"f";"f"
"ab69bf17376dc08b71fb0341f192efe9";"2014";"2";"2000";"Todo em escola particular ";"f";"t";"f";"t"
"f3d801f116e3eb580112ce644be1a671";"2014";"2";"1200";"Todo em escola particular ";"f";"f";"f";"f"
"99ddfc718c49664f035e8a82f8a67a5b";"2014";"2";"724";"Todo em escola publica ";"f";"f";"t";"f"
"95d0b23784ce401de41293e0362c4c7d";"2014";"2";"1200";"Todo em escola particular ";"f";"f";"f";"f"
"0e1430bd030bad8b70765f22603656d2";"2014";"2";"700";"Todo em escola publica ";"f";"t";"f";"t"
"9262a171dfa2bd1f273048ce97bf170c";"2014";"2";"5000";"Todo em escola publica ";"f";"f";"f";"f"
"1f3a9ccc6e2d082ff598a9728f3971d6";"2014";"2";"2890";"Todo em escola particular ";"f";"f";"f";"f"
"9e0624372c0c91c6c9267a5af957645f";"2014";"2";"724";"Todo em escola publica ";"f";"f";"t";"f"
"696010dd6da5448f68ea9e33d3be2164";"2014";"2";"700";"Todo em escola particular ";"f";"t";"f";"f"
"17142896f6669c87ebc5b22ec91be225";"2014";"2";"1500";"Todo em escola particular ";"f";"t";"f";"t"
"24e8826dd3243561d40ad55d06ca86bf";"2014";"2";"2000";"Todo em escola publica ";"t";"t";"f";"f"
"c592358e77b5ab0e78e9959d20dc0c6e";"2014";"2";"900";"Todo em escola publica ";"f";"f";"f";"f"
"cbdbbbeab3d88ee05b2682e47ad812cc";"2014";"2";"2034";"Todo em escola publica ";"f";"f";"f";"f"
"7ccb889d7fc6e1614c28df5e089fd390";"2014";"2";"900";"Todo em escola publica ";"f";"f";"f";"f"
"086d837e53ad325a93f4ddf1ada224e8";"2014";"2";"72400";"Todo em escola publica ";"f";"t";"f";"t"
"b6405f6b85117361771602ffaa8413e0";"2014";"2";"400";"Todo em escola publica ";"f";"t";"f";"f"
"24ba38cc15ff95b65619ae266ba03fe2";"2014";"2";"100";"Todo em escola publica ";"f";"t";"f";"t"
"266a1769b597c559a036d96f7365a2e0";"2014";"2";"868";"Todo em escola publica ";"f";"t";"f";"t"
"299e0cb3fe4ab1c8482dd2513466cbc3";"2014";"2";"3500";"Todo em escola particular ";"f";"f";"f";"f"
"8144cc8a5f685b9dd78ceca03b4bf9d6";"2014";"2";"4000";"Todo em escola particular ";"f";"f";"f";"f"
"c5dd99f3d93237857fa4a87e2c5cbb71";"2014";"2";"550";"Todo em escola particular ";"f";"t";"f";"f"
"cf6580c11346b4788f8341cce77f3e45";"2014";"2";"2000";"Todo em escola particular ";"f";"f";"f";"f"
"07da375dc5cd09d8b241a4d725aea8ee";"2014";"2";"1700";"Todo em escola publica ";"f";"f";"f";"f"
"53dd5d67e388fa665da1418d27cdeae7";"2014";"2";"720";"Em escola Particular, com bolsa ";"f";"f";"t";"f"
"5c7d342325b304ed13bf614dba9f8109";"2014";"2";"724";"Todo em escola publica ";"f";"f";"f";"f"
"1ec7d5e609b3e5e86ab529806aaf3969";"2014";"2";"2724";"Todo em escola publica ";"f";"t";"f";"t"
"5240dc46a0488c59742662deac1e8747";"2014";"2";"2082";"Todo em escola publica ";"f";"f";"t";"f"
"163e403b1296c09d436a6082c7a419f2";"2014";"2";"3000";"Todo em escola publica ";"f";"f";"f";"f"
"aa6426ceb918c18838e4438db233d389";"2014";"2";"900";"Todo em escola publica ";"f";"t";"f";"t"
"d4c69d31550a08ece4407cdaa6a0aceb";"2014";"2";"1500";"Todo em escola publica ";"f";"f";"f";"f"
"2e3a4357cba979ad6992bcc7b447eff8";"2014";"2";"40000";"Todo em escola publica ";"f";"f";"f";"f"
"4c5ec6022e85376e02a0430cf61b9543";"2014";"2";"3400";"Todo em escola particular ";"f";"f";"f";"f"
"3fe55c075ade16c5df970a3b9ad5cb56";"2014";"2";"1500";"Todo em escola publica ";"f";"t";"f";"t"
"5224e06050c3eed5deed7916a30b6431";"2014";"2";"2500";"Todo em escola publica ";"f";"t";"f";"f"
"ea6feb01eae41e688683d6dcc4150cb0";"2014";"2";"724";"Todo em escola publica ";"f";"f";"f";"f"
"f0d954652595589769010346c5e058be";"2014";"2";"3000";"Todo em escola particular ";"f";"f";"f";"f"
"4743653581b8a7b880b1e20150ecfa92";"2014";"2";"1200";"Todo em escola publica ";"f";"t";"f";"f"
"9c80a91a8c13157adca1191800d071fe";"2014";"2";"400";"Todo em escola publica ";"f";"f";"f";"f"
"ffbd03a5ac0a7efa00cf5bbccfbfc4b2";"2014";"2";"1488";"Todo em escola publica ";"f";"t";"f";"t"
"07db4955ac372cf2f72753f2439dc799";"2014";"2";"1000";"Todo em escola publica ";"f";"f";"f";"f"
"7dfcfa8a4c6d3e8c6cb97494e3c5e757";"2014";"2";"1150";"Todo em escola publica ";"f";"f";"f";"f"
"da929be49916370ec47ee0fcb53e68d0";"2014";"2";"5000";"Todo em escola publica ";"f";"f";"f";"f"
"c267f2b681f297020d4af01757f5e2e6";"2014";"2";"1400";"Todo em escola publica ";"f";"t";"f";"f"
"aa1ed9e216aff6b33e24188988af398d";"2014";"2";"2180";"Todo em escola particular ";"f";"t";"f";"t"
"c0c6ccf4348b95a918c1be258db92cc1";"2014";"2";"724";"Todo em escola publica ";"f";"f";"t";"f"
"b486aa985d11751ae3c8f3f6a83c3373";"2014";"2";"2572";"Todo em escola publica ";"f";"t";"f";"t"
"8654f73d5b2c2bc972d578577df45585";"2014";"2";"1327";"Todo em escola publica ";"f";"t";"f";"f"
"b143b59fac51d7c64a6edf90c8a3d1bc";"2014";"2";"4200";"Outro tipo de escola ";"f";"f";"f";"f"
"399c0bdee2c1243475b669e17761dbc2";"2014";"2";"778";"Todo em escola publica ";"t";"t";"f";"t"
"6814110d81e4c18f097b2ebc13516f0e";"2014";"2";"1756";"Todo em escola publica ";"f";"f";"t";"f"
"bcefc5ffc29e0063285ee7301ed2fb3f";"2014";"2";"2400";"Em escola Particular, com bolsa ";"f";"t";"f";"f"
"60bfa3f94392fb276808234ee87cd43f";"2014";"2";"2050";"Todo em escola publica ";"f";"f";"f";"f"
"8caa58d5b1babba5e340469fd0242eee";"2014";"2";"7000";"Todo em escola particular ";"f";"f";"f";"f"
"258ca05429739d5aca928a29833bc3ce";"2014";"2";"1320";"Todo em escola publica ";"f";"f";"f";"f"
"3588831eeacf3cf0017055470cbe9e1b";"2014";"2";"720";"Todo em escola publica ";"f";"t";"f";"t"
"2a8441f80005f474bda090b7d96eba5a";"2014";"2";"1000";"Todo em escola publica ";"f";"t";"f";"t"
"553b05cb9713068ce72efbc307fce410";"2014";"2";"198300";"Todo em escola publica ";"f";"f";"f";"f"
"430325976024d5d1ef77afdcfaab016a";"2014";"2";"3000";"Todo em escola publica ";"f";"f";"f";"f"
"38ef2febb2b9892d1e8a9522a8b0ce1a";"2014";"2";"1201";"Todo em escola publica ";"f";"f";"t";"f"
"a60184c7a1e0b89ade1b874253430d38";"2014";"2";"1400";"Todo em escola particular ";"f";"f";"f";"f"
"0d2125cb4909b68c8b863ef306fd3a7e";"2014";"2";"6000";"Todo em escola publica ";"f";"t";"f";"f"
"4911e71b5a755b35e9b87065f608114b";"2014";"2";"1198";"Todo em escola publica ";"f";"t";"f";"f"
"195025d4424f6c95ec0c2940230a20e4";"2014";"2";"1614";"Todo em escola publica ";"f";"t";"f";"f"
"cd1a3f492eb8455eda49a41b95b2d9a8";"2014";"2";"1700";"Todo em escola particular ";"t";"f";"f";"f"
