"id_discente";"ano";"periodo";"renda";"escola_ens_medio";"possui_bolsa_pesquisa";"possui_auxilio_alimentacao";"possui_auxilio_transporte";"possui_auxilio_residencia_moradia"
"ff65e27f363afb195aba1b63ed815864";"2013";"2";"";"";"f";"f";"f";"f"
"78ca79e4c5afd5240a263b04333d4bdf";"2013";"2";"";"";"f";"f";"f";"f"
"6765bfcd4fc4f3046e5247ca942df2d9";"2013";"2";"";"";"f";"t";"f";"t"
"33039876dc19745f11f9f260ca1a81d7";"2013";"2";"";"";"f";"f";"f";"f"
"791983b68d0c20ee20d41fb07e8e831b";"2013";"2";"";"";"f";"f";"f";"f"
"2c996748b197d9263669bb0649a19444";"2013";"2";"";"";"f";"f";"t";"f"
"93f94c6af4fa1f0f2676f75650710e0e";"2013";"2";"";"";"f";"t";"f";"t"
"50680f44f1e7f9a6522a874658b687b2";"2013";"2";"";"";"f";"t";"f";"t"
"2c6598f4871af8c5c730980c8e5f9e93";"2013";"2";"";"";"f";"t";"f";"t"
"38dfeb42d25af5bd80f3cf9fdf3de889";"2013";"2";"";"";"t";"f";"f";"f"
"5588af16f3fe81db9fa2a48c0af4a5f1";"2013";"2";"";"";"t";"f";"f";"f"
"3a031a8c4a5804f4e6845129410ed6c3";"2013";"2";"";"";"f";"f";"f";"f"
"55ac4eca1c6263813d3ce3412a58996b";"2013";"2";"";"";"f";"f";"f";"f"
"2a92ea9c25ee8f47295a338479b439c7";"2013";"2";"";"";"f";"f";"f";"f"
"ed2b87a7dc30cfe072a8e1d20b4b45c0";"2013";"2";"";"";"f";"t";"f";"t"
"bcce9f743d5135f9430a26b8d9567b09";"2013";"2";"";"";"f";"t";"f";"t"
"16a83265311bdc7a015a873b9eec6d18";"2013";"2";"";"";"f";"f";"f";"f"
"3a26f5eca55653357b3b88d82a8725b2";"2013";"2";"";"";"t";"f";"f";"f"
"be9ad3b574e358a091e4cbb415a73e64";"2013";"2";"";"";"t";"f";"f";"f"
"949401335314ed3934f0610070a029c6";"2013";"2";"";"";"f";"f";"f";"f"
"cf9796588df59211d9c45e185a24dd71";"2013";"2";"";"";"f";"f";"f";"f"
"00fcb105b736afebf7b6f7e650b04fa1";"2013";"2";"";"";"t";"f";"f";"f"
"d92fe0fb89dd83698c93d66cfb2e2d08";"2013";"2";"";"";"f";"t";"f";"f"
"071ef4e93302768660314dcf3b3b0174";"2013";"2";"";"";"f";"f";"f";"f"
"a85d90e5da13a4bf110d95ee6fe3a383";"2013";"2";"";"";"f";"f";"f";"f"
"a907d936c0880d01cfd37da002de96bb";"2013";"2";"";"";"f";"f";"t";"f"
"340a2c35a374b83c300ac39f8885cacb";"2013";"2";"";"";"f";"f";"t";"f"
"d08dbe4afb89ced953f7d4f524f3a606";"2013";"2";"";"";"t";"f";"f";"f"
"3f4ee8e3efb12c9a03d0b3d847ad9037";"2013";"2";"";"";"f";"f";"f";"f"
"64e8017e597b2d24cff8183b1bbc1d2d";"2013";"2";"";"";"f";"t";"f";"t"
"c371d61f12e4814a046e2504649e6b17";"2013";"2";"";"";"f";"t";"f";"f"
"ed711c68eacdd18247b121bb29750596";"2013";"2";"";"";"f";"f";"f";"f"
"e847daef3eefe66c4b26cb9c57b115d3";"2013";"2";"";"";"f";"t";"f";"f"
"af84fbcd2cd2f09b0c1dbcd80ef2072e";"2013";"2";"";"";"f";"t";"f";"f"
"a5fa95d2f75c4a27a370596706755f15";"2013";"2";"";"";"f";"t";"f";"f"
"160fdac06feaa8a4b5d2716a27552a1e";"2013";"2";"";"";"f";"f";"f";"f"
"2913751ba044fa7337e11fe084a66b9f";"2013";"2";"";"";"f";"f";"f";"f"
"1e54c6c669e023c708b5fc49ac01b40e";"2013";"2";"";"";"f";"t";"f";"t"
"e27e1ad79f4cca8ac182c7eff2ab3d73";"2013";"2";"";"";"f";"t";"f";"f"
"3928a1ae19450b6c0e36fc2b878dd662";"2013";"2";"";"";"f";"f";"f";"f"
"f344fda8e15dd58868084c5beabec2f3";"2013";"2";"";"";"f";"t";"f";"f"
"2d8c67a5a791e28f2af5c44d354721c3";"2013";"2";"";"";"f";"t";"f";"f"
"61bc3cae56939dcb53166e8d53fcbd93";"2013";"2";"";"";"f";"f";"f";"f"
"f759a60a996cecdc9312159d197af312";"2013";"2";"";"";"f";"f";"f";"f"
"cfae550cd68cc0eda583eb64657ae402";"2013";"2";"";"";"f";"f";"f";"f"
"faa1300198edad78dd58454e5bddf93e";"2013";"2";"";"";"f";"f";"f";"f"
"91abca5da9878fdb22db79f9731a9ea6";"2013";"2";"";"";"t";"f";"f";"f"
"86149640847382b9996781b07827f2be";"2013";"2";"";"";"f";"f";"f";"f"
"3f5b8e24180b888d640cde345286dfa4";"2013";"2";"";"";"f";"f";"f";"f"
"6b6da6c3079f762ef389a824d333a998";"2013";"2";"";"";"f";"f";"f";"f"
"b61a9f3c6f98b8c3d2ac2950e947424f";"2013";"2";"";"";"f";"f";"f";"f"
"9c7eb8d7e95cbeff670614f4a9a8faa7";"2013";"2";"";"";"f";"t";"f";"f"
"4fb20b92282f1390af98e14732a3262a";"2013";"2";"";"";"t";"t";"f";"t"
"b584d1e76bd8121aa3e5650348d43f0a";"2013";"2";"";"";"f";"t";"f";"t"
"a966c377a9c802f92b5e5ba9b5c44de0";"2013";"2";"";"";"f";"f";"f";"f"
"9ae68ff830214f6214f4609af0879062";"2013";"2";"";"";"f";"f";"f";"f"
"7d5b28e34fbe3bfc7b5ceed7f2b11b97";"2013";"2";"";"";"f";"f";"f";"f"
"b3f6f823726813b29c7923e3d326c9b1";"2013";"2";"";"";"f";"f";"f";"f"
"7fe258d773987637116d18bf9ee966d6";"2013";"2";"";"";"f";"f";"f";"f"
"bd668326c08c259cd457cfaab958d4b0";"2013";"2";"";"";"f";"f";"f";"f"
"9b9daef956968e8c039d554c31d3aa91";"2013";"2";"";"";"f";"f";"f";"f"
"8e2ac5a0273cd94ff8fdf80bf00cf771";"2013";"2";"";"";"f";"f";"f";"f"
"071e86bc6fb5e8784fbcfc596d95fe51";"2013";"2";"";"";"f";"t";"f";"f"
"2cdd9609b1873c31504dfb4d0020669c";"2013";"2";"";"";"f";"f";"t";"f"
"c19adbc1d8b3b1b2a1f60b50514f2c98";"2013";"2";"";"";"f";"t";"f";"t"
"53fb269af120a56220b4817ebcd18208";"2013";"2";"";"";"f";"t";"f";"f"
"177775c40f0a962cdb0ff29798acb0f2";"2013";"2";"";"";"t";"f";"f";"f"
"6b2fe4d08e821240b733d4447562f211";"2013";"2";"";"";"f";"f";"f";"f"
"e4ca8a5a750004b7a578d55a8e371adb";"2013";"2";"";"";"f";"t";"f";"t"
"937ba99c86322492dadd7a6a91b4ddf1";"2013";"2";"";"";"f";"f";"f";"f"
"4b16f046561cdcee518fee6919ea4304";"2013";"2";"";"";"f";"f";"f";"f"
"67e32e5adb2fb8e2371d5dabacd66347";"2013";"2";"";"";"f";"f";"f";"f"
"a8b710035469f7c403d157310eec88ca";"2013";"2";"";"";"f";"f";"f";"f"
"f82e03b9aefe1b6d68917c24ec06ec66";"2013";"2";"";"";"f";"f";"f";"f"
"1de1811fc0e7a45d3142b1c0e5ac88ff";"2013";"2";"";"";"f";"f";"f";"f"
"f77b0962bb51018bd84747a80f3024ce";"2013";"2";"";"";"f";"f";"t";"f"
"36a1e4fa7157a6ac992d60d0d4348a08";"2013";"2";"";"";"f";"f";"f";"f"
"3667eb2efbda236a6b5cdd4e90401c36";"2013";"2";"";"";"f";"t";"f";"t"
"9cb00eff9043d4759322cb4bdc00fa11";"2013";"2";"";"";"f";"f";"f";"f"
"078988916b65554c1562ec246b4a9138";"2013";"2";"";"";"f";"t";"f";"t"
"35ac206d5c65a51af96cb614f86db76b";"2013";"2";"";"";"f";"f";"f";"f"
"33c50a5ae1a1540e369bc6f36372ae4c";"2013";"2";"";"";"f";"f";"t";"f"
"97499658c801e9d9b9f9e165a5b49116";"2013";"2";"";"";"f";"f";"f";"f"
"66389fba0bfb31a117f1b17b27f4ba9b";"2013";"2";"";"";"f";"f";"f";"f"
"f30d9029d4b7c02fb4aab2000c5dba4e";"2013";"2";"";"";"f";"f";"f";"f"
"701e7866a17e6a936fb93419367dfa40";"2013";"2";"";"";"f";"t";"f";"t"
"96af69d5778f0c302d2fb38334a3af16";"2013";"2";"";"";"f";"t";"f";"f"
"475981b790fe5fc41c08fd24bd3bbbba";"2013";"2";"";"";"f";"f";"f";"f"
"ee25ddee8d8006a406354d796c01fffc";"2013";"2";"";"";"f";"f";"f";"f"
"49a7431f82aa1e642c85024ccc2489e0";"2013";"2";"";"";"f";"f";"f";"f"
"9e0f8b320458b3bdd1bcb5b0da1de428";"2013";"2";"";"";"f";"f";"f";"f"
"f2428a9ccd1a2b58fc8b4d772a0071d5";"2013";"2";"";"";"f";"f";"f";"f"
"9b0cf322d76f570faab426f9eadad163";"2013";"2";"";"";"f";"f";"f";"f"
"321ec1b5d7b941b273c46eb65da997be";"2013";"2";"";"";"f";"t";"f";"f"
"744d06615ee4df87590e8c367f43307e";"2013";"2";"";"";"f";"f";"f";"f"
"cfbfdf1982e468f24f3b90a0ad5d80f2";"2013";"2";"";"";"f";"t";"f";"t"
