"id_discente";"ano";"periodo";"renda";"escola_ens_medio";"possui_bolsa_pesquisa";"possui_auxilio_alimentacao";"possui_auxilio_transporte";"possui_auxilio_residencia_moradia"
"e73db2630df48d65177b5830eeb4a280";"2012";"2";"";"";"f";"t";"f";"t"
"7425f65710f03e81b17eedd848b98d89";"2012";"2";"";"";"f";"f";"f";"f"
"f870d88e7d0a81c107f6ead6297f658a";"2012";"2";"";"";"f";"f";"f";"f"
"e37206bc4c1b76654e8d9bf999a539a6";"2012";"2";"";"";"f";"f";"f";"f"
"6d0aec1a2d45d0ae330a2fe2c7b65be1";"2012";"2";"";"";"f";"f";"f";"f"
"b15301178f4a994ea1a2549d5dfeeadb";"2012";"2";"";"";"f";"t";"f";"t"
"f4923ad9637506db3b1025a2cf648aec";"2012";"2";"";"";"f";"f";"f";"f"
"fda668c59df9c5c694605a9a2fcc9151";"2012";"2";"";"";"f";"t";"f";"f"
"9a7e7634bcd729e3f5ca211306d12db7";"2012";"2";"";"";"f";"t";"f";"f"
"271864086bde94ba5594757c15eccc57";"2012";"2";"";"";"t";"f";"f";"f"
"04eeb2673aeebec9681850afe476dba4";"2012";"2";"";"";"f";"f";"f";"f"
"123f808611c6122a0d1e5ffdbdeb9ab9";"2012";"2";"";"";"f";"f";"f";"f"
"06a6c4213e7c453736f14d2a2671e8ff";"2012";"2";"";"";"f";"t";"f";"f"
"8162e1efdab777d015da74ff16933386";"2012";"2";"";"";"t";"f";"f";"f"
"964dc6cabd83a98930c56d07630ca4b6";"2012";"2";"";"";"f";"f";"t";"f"
"b375c20f5861ee51daac55681383176e";"2012";"2";"";"";"f";"f";"f";"f"
"d6735534a9e58832d45f5239e55cc584";"2012";"2";"";"";"f";"f";"f";"f"
"1ac2126b149b25f2d50c0a7b1de32060";"2012";"2";"";"";"f";"t";"f";"t"
"652e62a0261709de382bcd8e97b47b01";"2012";"2";"";"";"f";"f";"t";"f"
"c6f8860cef12a8fed886be39e9972fe9";"2012";"2";"";"";"f";"f";"f";"f"
"0396d4d5146f7c1366999de25585b56f";"2012";"2";"";"";"f";"f";"f";"f"
"1e1f9f45d171ad6c9b9bed608bb79443";"2012";"2";"";"";"f";"f";"t";"f"
"3a254c3e16582fb31a8d10f43b6dbe20";"2012";"2";"";"";"t";"f";"f";"f"
"2f8cd5a13628116f46bc66db12dbcfe5";"2012";"2";"";"";"f";"f";"f";"f"
"b2cfee18bbf46ce63bc59445843f25fd";"2012";"2";"";"";"f";"f";"f";"f"
"8592189d80436a0261e408427b065f0b";"2012";"2";"";"";"f";"f";"f";"f"
"2d68005ee269133c3d28bb11708098d9";"2012";"2";"";"";"f";"f";"f";"f"
"7682d8c95b2a75180f03ef0948093886";"2012";"2";"";"";"f";"f";"f";"f"
"dba9f18c881ca12bcb52d6fc26fdc7b0";"2012";"2";"";"";"f";"f";"f";"f"
"989d2127cf9dd6b803dcf59484f4ee90";"2012";"2";"";"";"f";"f";"f";"f"
"1b2c49c3b4c76a48e964e06cf5ca93ae";"2012";"2";"";"";"f";"f";"f";"f"
"1b0f08f78710c7f85a204e82f470d036";"2012";"2";"";"";"f";"f";"f";"f"
"aa3d15e596990ac6740d776fb3957a9e";"2012";"2";"";"";"f";"f";"f";"f"
"46a2f9adea94d0f14580ccf184e1bc72";"2012";"2";"";"";"f";"f";"f";"f"
"dcaf3f437bdd9163346fdf39b11c4964";"2012";"2";"";"";"f";"f";"f";"f"
"9764643e38e76a3c983b91bd5020c699";"2012";"2";"";"";"f";"f";"f";"f"
"e7661785ba4812d37d6b70860dba9f46";"2012";"2";"";"";"f";"f";"f";"f"
"2d4c6a69e5c2eadb9043ea83c7aca41c";"2012";"2";"";"";"f";"f";"t";"f"
"1c526ca2d34bde76f69212689b0e41c1";"2012";"2";"";"";"f";"f";"f";"f"
"a6ed324714ddf5bd5c3c3354af422704";"2012";"2";"";"";"f";"f";"f";"f"
"79e4e5b3c0466bf42238670dfe34cbc8";"2012";"2";"";"";"f";"t";"f";"f"
"749df18a17e1a3436caab4c2bbaa7b4b";"2012";"2";"";"";"f";"f";"t";"f"
"995ffa8e74364a322fc0500689cbb7e2";"2012";"2";"";"";"f";"f";"f";"f"
"eea307c0358d57740b5b6a12e2f87445";"2012";"2";"";"";"f";"t";"f";"f"
"796a6d025b1b3a641dc63ca246c2308a";"2012";"2";"";"";"t";"t";"f";"t"
"f4efc66dd2e9430b8274fcdf21bfdc46";"2012";"2";"";"";"f";"t";"f";"t"
"826029b52afd3717bbac077f98e5fcb3";"2012";"2";"";"";"f";"f";"f";"f"
"1544a5c679cbe7ec73f722a84ba2e88d";"2012";"2";"";"";"f";"t";"f";"f"
"d2852e6d92a451bae8249102ddd10465";"2012";"2";"";"";"f";"f";"f";"f"
"db35874e8ca50c5123b0f355a1fe5ab7";"2012";"2";"";"";"f";"f";"f";"f"
"4a2487f9977fa956481122f6e3cb8f30";"2012";"2";"";"";"t";"f";"f";"f"
"ba9bf3ea514a1f0f06d2c4d055b2f78e";"2012";"2";"";"";"f";"t";"f";"f"
"09e81f7e792eacec0e6fa5597577a79d";"2012";"2";"";"";"t";"f";"f";"f"
"a6d02be101447c41e7a029c280ebc33b";"2012";"2";"";"";"f";"f";"f";"f"
"b89ae6ecc78e9515987e3127b131f8bf";"2012";"2";"";"";"f";"t";"f";"t"
"ce470ada3ee93d3063bb6b4978e62f4e";"2012";"2";"";"";"f";"f";"f";"f"
"590eb490964e8c5b40fad8bdace06c66";"2012";"2";"";"";"f";"f";"f";"f"
"6275c9c01e2ee58f19823b65f8b8ea29";"2012";"2";"";"";"f";"f";"f";"f"
"ba77bdeddbffdc36bd71828875583c7d";"2012";"2";"";"";"t";"f";"f";"f"
"0578740e38fbd267d7ded4b27d4469d2";"2012";"2";"";"";"f";"f";"f";"f"
"c6c5051c44e0e5ea6df5eae50ee7e18f";"2012";"2";"";"";"f";"f";"f";"f"
"4f8751d3f07a7a2a44de09bea4c8ddf9";"2012";"2";"";"";"f";"t";"f";"t"
"21339b9badbf2ad2503dc524785204e3";"2012";"2";"";"";"f";"f";"f";"f"
"0d73c07f7240399379f088d1c42dd45c";"2012";"2";"";"";"f";"f";"f";"f"
"ef6ffbd7b95c7629a22c76d0fdc6022d";"2012";"2";"";"";"f";"f";"f";"f"
"6ef9011f716df0b7ed7babe5205985b6";"2012";"2";"";"";"t";"f";"f";"f"
"3b82eb9862f3553de0b7b0007cbb7c40";"2012";"2";"";"";"f";"f";"f";"f"
"2bdcebf2af6c90e71f47dbcdf9f19d89";"2012";"2";"";"";"f";"f";"f";"f"
"1d3ae1f95dd1c07e266338eaccb20b29";"2012";"2";"";"";"f";"t";"f";"f"
"a1b68a327154e949044a1acd59592876";"2012";"2";"";"";"f";"t";"f";"t"
"84c9bd96bc30266320dab9a085ee8a13";"2012";"2";"";"";"f";"f";"t";"f"
"76ba0d4aa6d94170c715f27b098affee";"2012";"2";"";"";"f";"f";"f";"f"
"15929a1c7a609ceefa31601acef51061";"2012";"2";"";"";"f";"f";"f";"f"
"cb498fca39e51891268d74d16b3c4a1d";"2012";"2";"";"";"f";"f";"t";"f"
"e87c12bed65be4cf334c931288c4d1bd";"2012";"2";"";"";"f";"f";"f";"f"
"5bc5eb979f7b176db5b8d559cd73885c";"2012";"2";"";"";"f";"f";"f";"f"
"0f83872e4bde6c2c0c848cd5b16f5dad";"2012";"2";"";"";"f";"f";"f";"f"
"14eb23a118308c78def370e12c5591ab";"2012";"2";"";"";"f";"t";"f";"f"
"148afe6c48108b35fa139103d9638bd7";"2012";"2";"";"";"t";"f";"f";"f"
